Entry Name	Peptide Sequence	MW	Charges	m/z	GRAVY
P00363	2	2	937.47833
P00363	2	2	604.817995
P00363	2	2	321.70814
P00363	2	2	332.16305
P00363	8	2	3536.52987
P00363	8	3	2357.68658
P00363	8	4	1768.264935
P00363	8	5	1414.611948
P00363	8	6	1178.84329
P00363	8	7	1010.43710571429
P00363	8	8	884.1324675
P00363	2	2	421.207025
P00363	2	2	269.12339
P00363	2	2	208.11388
P00363	2	2	418.69576
P00363	4	2	1264.64225
P00363	4	3	843.094833333333
P00363	4	4	632.321125
P00363	4	2	1012.492485
P00363	4	3	674.99499
P00363	4	4	506.2462425
P00363	2	2	880.941695
P00363	2	2	586.790925
P00363	2	2	218.116425
P00363	3	2	1208.076075
P00363	3	3	805.38405
P00393	2	2	344.683815
P00393	3	2	953.509625
P00393	3	3	635.673083333333
P00393	2	2	172.103315
P00393	2	2	108.566035
P00393	2	2	357.70613
P00393	7	2	1767.892705
P00393	7	3	1178.59513666667
P00393	7	4	883.9463525
P00393	7	5	707.157082
P00393	7	6	589.297568333334
P00393	7	7	505.112201428572
P00393	3	2	922.453175
P00393	3	3	614.968783333333
P00393	2	2	173.08733
P00393	2	2	457.764175
P00393	2	2	195.082245
P00393	2	2	455.74852
P00393	2	2	1206.586465
P00393	3	2	777.85479
P00393	3	3	518.56986
P00393	3	2	709.36373
P00393	3	3	472.909153333333
P00393	2	2	496.73869
P00393	3	2	1159.12439
P00393	3	3	772.749593333333
P00393	3	2	497.23833
P00393	3	3	331.49222
P00393	2	2	892.45812
P00393	2	2	437.77434
P00550	2	2	339.655255
P00550	2	2	129.58951
P00550	2	2	346.175
P00550	2	2	1973.041145
P00550	2	2	1059.10283
P00550	2	2	314.669545
P00550	2	2	1752.878075
P00550	3	2	286.627685
P00550	3	3	191.085123333333
P00550	2	2	301.64554
P00550	2	2	129.58951
P00550	2	2	1852.50914
P00550	3	2	1399.720975
P00550	3	3	933.147316666667
P00550	4	2	1429.764465
