Entry Name	Peptide Sequence	MW	Charges	m/z	GRAVY
P37388	2	2	511.75137
P37388	2	2	237.134815
P37388	2	2	318.666475
P37388	2	2	451.226905
P37388	2	2	823.391395
P37388	2	2	289.14961
P37388	4	2	1543.75089
P37388	4	3	1029.16726
P37388	4	4	771.875445
P37388	2	2	259.60916
P37388	3	2	701.919715
P37388	3	3	467.946476666667
P37388	3	2	1631.805015
P37388	3	3	1087.87001
P37388	2	2	188.581365
P37388	2	2	749.41246
P37388	2	2	833.45739
P37388	2	2	222.12953
P37388	2	2	200.61405
P37388	2	2	1347.739455
P37388	4	2	862.42812
P37388	4	3	574.95208
P37388	4	4	431.21406
P37388	2	2	300.666475
P37388	2	2	544.787325
P37388	3	2	441.2101
P37388	3	3	294.140066666667
P64485	2	2	957.56314
P64485	2	2	365.18652
P64485	2	2	1507.791285
P64485	2	2	1300.71264
P64485	2	2	129.58951
P00805	2	2	350.15743
P00805	2	2	1735.927025
P00805	2	2	383.6854
P00805	2	2	739.41754
P00805	2	2	329.177205
P00805	2	2	1215.087165
P00805	2	2	403.66635
P00805	3	2	1401.65781
P00805	3	3	934.43854
P00805	3	2	652.31487
P00805	3	3	434.87658
P00805	2	2	1177.54734
P00805	2	2	258.625145
P00805	2	2	743.385385
P00805	2	2	230.618995
P00805	2	2	548.26474
P00805	3	2	758.876045
P00805	3	3	505.917363333333
P00805	2	2	346.66701
P00805	2	2	221.61933
P00805	3	2	616.278375
P00805	3	3	410.85225
P00904	2	2	1276.633945
P00904	3	2	578.79179
P00904	3	3	385.861193333333
P00904	3	2	645.346925
P00904	3	3	430.231283333333
P00904	2	2	1533.755425
P00904	2	2	143.592585
P00904	2	2	101.55821
P00904	4	2	1587.83729
P00904	4	3	1058.55819333333
P00904	4	4	793.918645
P00904	3	2	1190.584585
P00904	3	3	793.723056666667
P00904	4	2	1434.22106
P00904	4	3	956.147373333333
P00904	4	4	717.11053
P00904	3	2	306.125505
P00904	3	3	204.08367
P00904	3	2	994.981245
P00904	3	3	663.32083
P00904	2	2	713.88334
P00904	2	2	732.4041
P00904	3	2	1216.11712
P00904	3	3	810.744746666667
P00904	2	2	271.147915
P02916	2	2	302.15743
P02916	3	2	584.775605
P02916	3	3	389.850403333333
P02916	2	2	2410.32641
P02916	2	2	332.658985
P02916	2	2	2117.04377
P02916	2	2	471.25143
P02916	2	2	337.661725
P02916	2	2	1315.60115
P02916	2	2	478.224885
P02916	2	2	332.15373
P02916	2	2	250.16083
P02916	2	2	558.247075
P02916	2	2	236.132605
P02916	2	2	364.701385
P02916	2	2	777.40737
P02916	2	2	411.19931
P02916	2	2	1320.128075
P02916	2	2	331.15153
P02920	2	2	358.173085
P02920	4	2	2350.62845
P02920	4	3	1567.08563333333
P02920	4	4	1175.314225
P02920	2	2	1456.29165
P02920	2	2	228.645345
P02920	2	2	3151.669815
P02920	2	2	180.100775
P02920	2	2	427.68847
P02920	2	2	122.56911
P02920	2	2	2385.21793
P02920	3	2	1107.53816
P02920	3	3	738.358773333333
P02920	2	2	430.2507
P02920	2	2	185.60315
P02924	3	2	207.09718
P02924	3	3	138.064786666667
P02924	2	2	197.105525
P02924	2	2	1029.53499
P02924	2	2	337.71068
P02924	2	2	801.86006
P02924	2	2	239.61371
P02924	2	2	137.076765
P02924	2	2	459.745445
P02924	2	2	413.714145
P02924	2	2	665.349325
P02924	2	2	537.763315
P02924	2	2	378.7296
P02924	2	2	122.56911
P02924	2	2	306.12359
P02924	2	2	658.841135
P02924	3	2	844.427885
P02924	3	3	562.951923333333
P02924	2	2	236.62461
P02924	2	2	432.21178
P02924	2	2	267.11831
P02924	2	2	301.64554
P02924	2	2	845.404505
P02924	2	2	461.216205
P02924	2	2	359.1772
P02924	2	2	487.76418
P02924	3	2	1169.555495
P02924	3	3	779.703663333333
P02924	2	2	685.327345
P02932	2	2	138.567725
P02932	2	2	1217.15177
P02932	2	2	216.093145
P02932	2	2	346.67958
P02932	2	2	122.581685
P02932	3	2	626.753165
P02932	3	3	417.835443333333
P02932	2	2	476.207225
P02932	2	2	248.62662
P02932	2	2	775.36096
P02932	2	2	525.233235
P02932	2	2	488.21779
P02932	2	2	137.574395
P02932	2	2	359.213585
P02932	2	2	154.579145
P02932	2	2	514.22287
P02932	2	2	1778.266645
P02932	2	2	418.711945
P02932	2	2	1121.0582
P02932	2	2	265.61478
P02932	2	2	180.095155
P02932	2	2	1559.66373
P02932	2	2	544.255245
P02932	2	2	180.59278
P02943	2	2	381.698945
P02943	3	2	1307.662305
P02943	3	3	871.77487
P02943	2	2	1157.00892
P02943	2	2	168.58222
P02943	2	2	684.306275
P02943	2	2	429.224685
P02943	2	2	223.592975
P02943	2	2	1520.66809
P02943	2	2	372.18302
P02943	2	2	841.94392
P02943	2	2	306.145715
P02943	4	2	1625.7458
P02943	4	3	1083.83053333333
P02943	4	4	812.8729
P02943	2	2	365.21158
P02943	2	2	1608.18249
P02943	2	2	1066.0233
P02943	2	2	236.132605
P02943	2	2	283.117155
P05050	2	2	1262.6441
P05050	2	2	639.33074
P05050	2	2	673.815655
P05050	4	2	1417.63038
P05050	4	3	945.08692
P05050	4	4	708.81519
P05050	4	2	1707.806225
P05050	4	3	1138.53748333333
P05050	4	4	853.9031125
P05050	2	2	996.46288
